ratio_thresh,ransac_reproj,nOctaveLayers,contrastThreshold,edgeThreshold,sigma,avg_pixel_offset,avg_inliers,valid_images
9.0,20,40,0.04,10,3.0,49.269188,59.648648648648646,481
9.0,20,40,0.04,20,1.5,49.269188,59.648648648648646,481
9.0,20,40,0.04,20,2.0,49.269188,59.648648648648646,481
9.0,20,40,0.04,20,2.5,49.269188,59.648648648648646,481
9.0,20,40,0.04,20,3.0,49.269188,59.648648648648646,481
9.0,20,40,0.04,30,1.0,49.269188,59.648648648648646,481
9.0,20,40,0.04,30,1.5,49.269188,59.648648648648646,481
9.0,20,40,0.04,30,2.0,49.269188,59.648648648648646,481
9.0,20,40,0.04,30,2.5,49.269188,59.648648648648646,481
9.0,20,40,0.04,30,3.0,49.269188,59.648648648648646,481
9.0,20,50,0.02,1,1.0,49.269188,59.648648648648646,481
9.0,20,50,0.02,1,1.5,49.269188,59.648648648648646,481
9.0,20,50,0.02,1,2.0,49.269188,59.648648648648646,481
9.0,20,50,0.02,1,2.5,49.269188,59.648648648648646,481
9.0,20,50,0.02,1,3.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,5,1.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,5,1.5,45.45726,60.15592515592515,481
9.0,20,50,0.02,5,2.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,5,2.5,45.45726,60.15592515592515,481
9.0,20,50,0.02,5,3.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,10,1.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,10,1.5,45.45726,60.15592515592515,481
9.0,20,50,0.02,10,2.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,10,2.5,45.45726,60.15592515592515,481
9.0,20,50,0.02,10,3.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,20,1.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,20,1.5,45.45726,60.15592515592515,481
9.0,20,50,0.02,20,2.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,20,2.5,45.45726,60.15592515592515,481
9.0,20,50,0.02,20,3.0,45.45726,60.15592515592515,481
9.0,20,50,0.02,30,1.0,49.888676,59.28274428274428,481
9.0,20,50,0.02,30,1.5,49.888676,59.28274428274428,481
9.0,20,50,0.02,30,2.0,49.888676,59.28274428274428,481
9.0,20,50,0.02,30,2.5,49.888676,59.28274428274428,481
9.0,20,50,0.02,30,3.0,49.888676,59.28274428274428,481
9.0,20,50,0.025,1,1.0,49.888676,59.28274428274428,481
9.0,20,50,0.025,1,1.5,49.888676,59.28274428274428,481
9.0,20,50,0.025,1,2.0,49.888676,59.28274428274428,481
9.0,20,50,0.025,1,2.5,49.888676,59.28274428274428,481
9.0,20,50,0.025,1,3.0,49.888676,59.28274428274428,481
9.0,20,50,0.025,5,1.0,49.888676,59.28274428274428,481
9.0,20,50,0.025,5,1.5,49.888676,59.28274428274428,481
9.0,20,50,0.025,5,2.0,49.888676,59.28274428274428,481
9.0,20,50,0.025,5,2.5,49.888676,59.28274428274428,481
9.0,20,50,0.025,5,3.0,49.888676,59.28274428274428,481
9.0,20,50,0.025,10,1.0,49.888676,59.28274428274428,481
9.0,20,50,0.025,10,1.5,50.846977,60.04365904365904,481
9.0,20,50,0.025,10,2.5,50.846977,60.04365904365904,481
9.0,20,50,0.025,10,2.0,50.846977,60.04365904365904,481
9.0,20,50,0.025,10,3.0,50.846977,60.04365904365904,481
9.0,20,50,0.025,20,1.0,50.846977,60.04365904365904,481
9.0,20,50,0.025,20,1.5,50.846977,60.04365904365904,481
9.0,20,50,0.025,20,2.5,50.846977,60.04365904365904,481
9.0,20,50,0.025,20,2.0,50.846977,60.04365904365904,481
9.0,20,50,0.025,20,3.0,50.846977,60.04365904365904,481
9.0,20,50,0.025,30,1.0,50.846977,60.04365904365904,481
9.0,20,50,0.025,30,1.5,50.846977,60.04365904365904,481
9.0,20,50,0.025,30,2.0,50.846977,60.04365904365904,481
9.0,20,50,0.025,30,2.5,50.846977,60.04365904365904,481
9.0,20,50,0.025,30,3.0,50.846977,60.04365904365904,481
9.0,20,50,0.03,1,1.0,50.846977,60.04365904365904,481
9.0,20,50,0.03,1,1.5,50.846977,60.04365904365904,481
9.0,20,50,0.03,1,2.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,1,2.5,168.35425,60.15592515592515,481
9.0,20,50,0.03,1,3.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,5,1.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,5,2.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,5,1.5,168.35425,60.15592515592515,481
9.0,20,50,0.03,5,3.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,5,2.5,168.35425,60.15592515592515,481
9.0,20,50,0.03,10,1.5,168.35425,60.15592515592515,481
9.0,20,50,0.03,10,1.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,10,2.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,10,2.5,168.35425,60.15592515592515,481
9.0,20,50,0.03,10,3.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,20,1.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,20,1.5,168.35425,60.15592515592515,481
9.0,20,50,0.03,20,2.0,168.35425,60.15592515592515,481
9.0,20,50,0.03,20,2.5,52.671562,59.92515592515593,481
9.0,20,50,0.03,20,3.0,52.671562,59.92515592515593,481
9.0,20,50,0.03,30,1.5,52.671562,59.92515592515593,481
9.0,20,50,0.03,30,1.0,52.671562,59.92515592515593,481
9.0,20,50,0.03,30,2.0,52.671562,59.92515592515593,481
9.0,20,50,0.03,30,2.5,52.671562,59.92515592515593,481
9.0,20,50,0.03,30,3.0,52.671562,59.92515592515593,481
9.0,20,50,0.035,1,1.0,52.671562,59.92515592515593,481
9.0,20,50,0.035,1,1.5,52.671562,59.92515592515593,481
9.0,20,50,0.035,1,2.0,52.671562,59.92515592515593,481
9.0,20,50,0.035,1,2.5,52.671562,59.92515592515593,481
9.0,20,50,0.035,1,3.0,52.671562,59.92515592515593,481
9.0,20,50,0.035,5,1.0,52.671562,59.92515592515593,481
9.0,20,50,0.035,5,1.5,52.671562,59.92515592515593,481
9.0,20,50,0.035,5,2.0,52.671562,59.92515592515593,481
9.0,20,50,0.035,5,2.5,52.671562,59.92515592515593,481
9.0,20,50,0.035,5,3.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,10,1.5,55.40345,60.22453222453223,481
9.0,20,50,0.035,10,1.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,10,2.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,10,2.5,55.40345,60.22453222453223,481
9.0,20,50,0.035,10,3.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,20,1.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,20,1.5,55.40345,60.22453222453223,481
9.0,20,50,0.035,20,2.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,20,2.5,55.40345,60.22453222453223,481
9.0,20,50,0.035,20,3.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,30,1.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,30,1.5,55.40345,60.22453222453223,481
9.0,20,50,0.035,30,2.0,55.40345,60.22453222453223,481
9.0,20,50,0.035,30,2.5,55.40345,60.22453222453223,481
9.0,20,50,0.035,30,3.0,55.40345,60.22453222453223,481
9.0,20,50,0.04,1,1.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,1,1.5,42.634937,59.66320166320166,481
9.0,20,50,0.04,1,2.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,1,2.5,42.634937,59.66320166320166,481
9.0,20,50,0.04,1,3.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,5,1.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,5,1.5,42.634937,59.66320166320166,481
9.0,20,50,0.04,5,2.5,42.634937,59.66320166320166,481
9.0,20,50,0.04,5,2.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,5,3.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,10,1.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,10,1.5,42.634937,59.66320166320166,481
9.0,20,50,0.04,10,2.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,10,2.5,42.634937,59.66320166320166,481
9.0,20,50,0.04,10,3.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,20,1.0,42.634937,59.66320166320166,481
9.0,20,50,0.04,20,1.5,42.703205,60.103950103950105,481
9.0,20,50,0.04,20,2.0,42.703205,60.103950103950105,481
9.0,20,50,0.04,20,2.5,42.703205,60.103950103950105,481
9.0,20,50,0.04,20,3.0,42.703205,60.103950103950105,481
9.0,20,50,0.04,30,1.0,42.703205,60.103950103950105,481
9.0,20,50,0.04,30,1.5,42.703205,60.103950103950105,481
9.0,20,50,0.04,30,3.0,42.703205,60.103950103950105,481
9.0,20,50,0.04,30,2.0,42.703205,60.103950103950105,481
9.0,20,50,0.04,30,2.5,42.703205,60.103950103950105,481
9.0,30,10,0.02,1,1.0,52.577034,70.34511434511434,481
9.0,30,10,0.02,1,1.5,52.577034,70.34511434511434,481
9.0,30,10,0.02,1,2.0,52.577034,70.34511434511434,481
9.0,30,10,0.02,1,2.5,52.577034,70.34511434511434,481
9.0,30,10,0.02,1,3.0,52.577034,70.34511434511434,481
9.0,30,10,0.02,5,1.0,52.577034,70.34511434511434,481
9.0,30,10,0.02,5,1.5,52.577034,70.34511434511434,481
9.0,30,10,0.02,5,2.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,5,2.5,54.954132,69.68607068607069,481
9.0,30,10,0.02,5,3.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,10,1.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,10,1.5,54.954132,69.68607068607069,481
9.0,30,10,0.02,10,2.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,20,1.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,10,3.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,10,2.5,54.954132,69.68607068607069,481
9.0,30,10,0.02,20,1.5,54.954132,69.68607068607069,481
9.0,30,10,0.02,20,2.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,20,2.5,54.954132,69.68607068607069,481
9.0,30,10,0.02,20,3.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,30,1.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,30,1.5,54.954132,69.68607068607069,481
9.0,30,10,0.02,30,2.0,54.954132,69.68607068607069,481
9.0,30,10,0.02,30,2.5,52.113895,69.6985446985447,481
9.0,30,10,0.02,30,3.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,1,1.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,1,1.5,52.113895,69.6985446985447,481
9.0,30,10,0.025,1,2.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,1,2.5,52.113895,69.6985446985447,481
9.0,30,10,0.025,5,1.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,5,1.5,52.113895,69.6985446985447,481
9.0,30,10,0.025,5,2.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,1,3.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,5,2.5,52.113895,69.6985446985447,481
9.0,30,10,0.025,5,3.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,10,1.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,10,1.5,52.113895,69.6985446985447,481
9.0,30,10,0.025,10,2.0,52.113895,69.6985446985447,481
9.0,30,10,0.025,10,2.5,52.113895,69.6985446985447,481
9.0,30,10,0.025,10,3.0,67.12915,70.75051975051976,481
9.0,30,10,0.025,20,1.0,67.12915,70.75051975051976,481
9.0,30,10,0.025,20,1.5,67.12915,70.75051975051976,481
9.0,30,10,0.025,20,2.0,67.12915,70.75051975051976,481
9.0,30,10,0.025,20,2.5,67.12915,70.75051975051976,481
9.0,30,10,0.025,20,3.0,67.12915,70.75051975051976,481
9.0,30,10,0.025,30,1.5,67.12915,70.75051975051976,481
9.0,30,10,0.025,30,2.5,67.12915,70.75051975051976,481
9.0,30,10,0.025,30,1.0,67.12915,70.75051975051976,481
9.0,30,10,0.025,30,2.0,67.12915,70.75051975051976,481
9.0,30,10,0.025,30,3.0,67.12915,70.75051975051976,481
9.0,30,10,0.03,1,1.0,67.12915,70.75051975051976,481
9.0,30,10,0.03,1,1.5,67.12915,70.75051975051976,481
9.0,30,10,0.03,1,2.0,67.12915,70.75051975051976,481
9.0,30,10,0.03,1,2.5,67.12915,70.75051975051976,481
9.0,30,10,0.03,1,3.0,67.12915,70.75051975051976,481
9.0,30,10,0.03,5,1.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,5,1.5,48.45242,69.05197505197505,481
9.0,30,10,0.03,5,2.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,5,2.5,48.45242,69.05197505197505,481
9.0,30,10,0.03,5,3.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,10,1.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,10,1.5,48.45242,69.05197505197505,481
9.0,30,10,0.03,10,2.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,10,3.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,10,2.5,48.45242,69.05197505197505,481
9.0,30,10,0.03,20,1.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,20,1.5,48.45242,69.05197505197505,481
9.0,30,10,0.03,20,2.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,20,2.5,48.45242,69.05197505197505,481
9.0,30,10,0.03,20,3.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,30,1.0,48.45242,69.05197505197505,481
9.0,30,10,0.03,30,1.5,49.406284,69.6029106029106,481
9.0,30,10,0.03,30,2.0,49.406284,69.6029106029106,481
9.0,30,10,0.03,30,2.5,49.406284,69.6029106029106,481
9.0,30,10,0.03,30,3.0,49.406284,69.6029106029106,481
9.0,30,10,0.035,1,1.0,49.406284,69.6029106029106,481
9.0,30,10,0.035,1,1.5,49.406284,69.6029106029106,481
9.0,30,10,0.035,1,2.0,49.406284,69.6029106029106,481
9.0,30,10,0.035,1,2.5,49.406284,69.6029106029106,481
9.0,30,10,0.035,1,3.0,49.406284,69.6029106029106,481
9.0,30,10,0.035,5,1.0,49.406284,69.6029106029106,481
9.0,30,10,0.035,5,1.5,49.406284,69.6029106029106,481
9.0,30,10,0.035,5,2.0,49.406284,69.6029106029106,481
9.0,30,10,0.035,5,2.5,49.406284,69.6029106029106,481
9.0,30,10,0.035,5,3.0,49.406284,69.6029106029106,481
9.0,30,10,0.035,10,1.0,49.406284,69.6029106029106,481
9.0,30,10,0.035,10,1.5,49.406284,69.6029106029106,481
9.0,30,10,0.035,10,2.0,50.877365,69.45530145530145,481
9.0,30,10,0.035,10,2.5,50.877365,69.45530145530145,481
9.0,30,10,0.035,10,3.0,50.877365,69.45530145530145,481
9.0,30,10,0.035,20,1.0,50.877365,69.45530145530145,481
9.0,30,10,0.035,20,1.5,50.877365,69.45530145530145,481
9.0,30,10,0.035,20,2.0,50.877365,69.45530145530145,481
9.0,30,10,0.035,20,2.5,50.877365,69.45530145530145,481
9.0,30,10,0.035,20,3.0,50.877365,69.45530145530145,481
9.0,30,10,0.035,30,1.5,50.877365,69.45530145530145,481
9.0,30,10,0.035,30,1.0,50.877365,69.45530145530145,481
9.0,30,10,0.035,30,2.0,50.877365,69.45530145530145,481
9.0,30,10,0.035,30,2.5,50.877365,69.45530145530145,481
9.0,30,10,0.035,30,3.0,50.877365,69.45530145530145,481
9.0,30,10,0.04,1,1.0,50.877365,69.45530145530145,481
9.0,30,10,0.04,1,1.5,50.877365,69.45530145530145,481
9.0,30,10,0.04,1,2.0,50.877365,69.45530145530145,481
9.0,30,10,0.04,1,2.5,56.0566,69.86902286902287,481
9.0,30,10,0.04,1,3.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,5,1.5,56.0566,69.86902286902287,481
9.0,30,10,0.04,5,1.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,5,2.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,5,2.5,56.0566,69.86902286902287,481
9.0,30,10,0.04,5,3.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,10,1.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,10,2.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,10,1.5,56.0566,69.86902286902287,481
9.0,30,10,0.04,10,2.5,56.0566,69.86902286902287,481
9.0,30,10,0.04,10,3.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,20,1.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,20,1.5,56.0566,69.86902286902287,481
9.0,30,10,0.04,20,2.0,56.0566,69.86902286902287,481
9.0,30,10,0.04,20,2.5,56.0566,69.86902286902287,481
9.0,30,10,0.04,20,3.0,54.423645,69.85862785862786,481
9.0,30,10,0.04,30,1.0,54.423645,69.85862785862786,481
9.0,30,10,0.04,30,2.0,54.423645,69.85862785862786,481
9.0,30,10,0.04,30,1.5,54.423645,69.85862785862786,481
9.0,30,10,0.04,30,2.5,54.423645,69.85862785862786,481
9.0,30,10,0.04,30,3.0,54.423645,69.85862785862786,481
9.0,30,20,0.02,1,1.0,54.423645,69.85862785862786,481
9.0,30,20,0.02,1,1.5,54.423645,69.85862785862786,481
9.0,30,20,0.02,1,2.0,54.423645,69.85862785862786,481
9.0,30,20,0.02,1,2.5,54.423645,69.85862785862786,481
9.0,30,20,0.02,1,3.0,54.423645,69.85862785862786,481
9.0,30,20,0.02,5,1.0,54.423645,69.85862785862786,481
9.0,30,20,0.02,5,1.5,54.423645,69.85862785862786,481
9.0,30,20,0.02,5,2.0,54.423645,69.85862785862786,481
9.0,30,20,0.02,5,2.5,54.423645,69.85862785862786,481
9.0,30,20,0.02,5,3.0,54.423645,69.85862785862786,481
9.0,30,20,0.02,10,1.0,48.248547,69.70478170478171,481
9.0,30,20,0.02,10,1.5,48.248547,69.70478170478171,481
9.0,30,20,0.02,10,2.0,48.248547,69.70478170478171,481
9.0,30,20,0.02,10,2.5,48.248547,69.70478170478171,481
9.0,30,20,0.02,10,3.0,48.248547,69.70478170478171,481
9.0,30,20,0.02,20,1.0,48.248547,69.70478170478171,481
9.0,30,20,0.02,20,1.5,48.248547,69.70478170478171,481
9.0,30,20,0.02,20,2.0,48.248547,69.70478170478171,481
9.0,30,20,0.02,20,3.0,48.248547,69.70478170478171,481
9.0,30,20,0.02,20,2.5,48.248547,69.70478170478171,481
9.0,30,20,0.02,30,1.0,48.248547,69.70478170478171,481
9.0,30,20,0.02,30,1.5,48.248547,69.70478170478171,481
9.0,30,20,0.02,30,2.0,48.248547,69.70478170478171,481
9.0,30,20,0.02,30,2.5,48.248547,69.70478170478171,481
9.0,30,20,0.02,30,3.0,48.248547,69.70478170478171,481
9.0,30,20,0.025,1,1.0,48.248547,69.70478170478171,481
9.0,30,20,0.025,1,1.5,51.495617,70.24324324324324,481
9.0,30,20,0.025,1,2.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,1,2.5,51.495617,70.24324324324324,481
9.0,30,20,0.025,1,3.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,5,1.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,5,1.5,51.495617,70.24324324324324,481
9.0,30,20,0.025,5,2.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,5,2.5,51.495617,70.24324324324324,481
9.0,30,20,0.025,5,3.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,10,1.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,10,1.5,51.495617,70.24324324324324,481
9.0,30,20,0.025,10,2.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,10,2.5,51.495617,70.24324324324324,481
9.0,30,20,0.025,10,3.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,20,1.0,51.495617,70.24324324324324,481
9.0,30,20,0.025,20,1.5,51.495617,70.24324324324324,481
9.0,30,20,0.025,20,2.0,65.493324,70.08108108108108,481
9.0,30,20,0.025,20,2.5,65.493324,70.08108108108108,481
9.0,30,20,0.025,20,3.0,65.493324,70.08108108108108,481
9.0,30,20,0.025,30,1.0,65.493324,70.08108108108108,481
9.0,30,20,0.025,30,1.5,65.493324,70.08108108108108,481
9.0,30,20,0.025,30,2.0,65.493324,70.08108108108108,481
9.0,30,20,0.025,30,2.5,65.493324,70.08108108108108,481
9.0,30,20,0.025,30,3.0,65.493324,70.08108108108108,481
9.0,30,20,0.03,1,1.0,65.493324,70.08108108108108,481
9.0,30,20,0.03,1,1.5,65.493324,70.08108108108108,481
9.0,30,20,0.03,1,2.0,65.493324,70.08108108108108,481
9.0,30,20,0.03,1,2.5,65.493324,70.08108108108108,481
9.0,30,20,0.03,1,3.0,65.493324,70.08108108108108,481
9.0,30,20,0.03,5,1.0,65.493324,70.08108108108108,481
9.0,30,20,0.03,5,1.5,65.493324,70.08108108108108,481
9.0,30,20,0.03,5,2.0,65.493324,70.08108108108108,481
9.0,30,20,0.03,5,2.5,61.629158,69.86070686070686,481
9.0,30,20,0.03,5,3.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,10,1.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,10,1.5,61.629158,69.86070686070686,481
9.0,30,20,0.03,10,2.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,10,2.5,61.629158,69.86070686070686,481
9.0,30,20,0.03,10,3.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,20,1.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,20,1.5,61.629158,69.86070686070686,481
9.0,30,20,0.03,20,2.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,20,2.5,61.629158,69.86070686070686,481
9.0,30,20,0.03,20,3.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,30,1.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,30,1.5,61.629158,69.86070686070686,481
9.0,30,20,0.03,30,2.0,61.629158,69.86070686070686,481
9.0,30,20,0.03,30,2.5,61.629158,69.86070686070686,481
9.0,30,20,0.03,30,3.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,1,1.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,1,1.5,56.64831,70.46569646569647,481
9.0,30,20,0.035,1,2.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,1,2.5,56.64831,70.46569646569647,481
9.0,30,20,0.035,1,3.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,5,1.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,5,1.5,56.64831,70.46569646569647,481
9.0,30,20,0.035,5,2.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,5,2.5,56.64831,70.46569646569647,481
9.0,30,20,0.035,5,3.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,10,1.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,10,1.5,56.64831,70.46569646569647,481
9.0,30,20,0.035,10,2.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,10,2.5,56.64831,70.46569646569647,481
9.0,30,20,0.035,10,3.0,56.64831,70.46569646569647,481
9.0,30,20,0.035,20,1.0,54.4285,69.14137214137214,481
9.0,30,20,0.035,20,1.5,54.4285,69.14137214137214,481
9.0,30,20,0.035,20,2.0,54.4285,69.14137214137214,481
9.0,30,20,0.035,20,2.5,54.4285,69.14137214137214,481
9.0,30,20,0.035,20,3.0,54.4285,69.14137214137214,481
9.0,30,20,0.035,30,1.0,54.4285,69.14137214137214,481
9.0,30,20,0.035,30,1.5,54.4285,69.14137214137214,481
9.0,30,20,0.035,30,2.0,54.4285,69.14137214137214,481
9.0,30,20,0.035,30,2.5,54.4285,69.14137214137214,481
9.0,30,20,0.035,30,3.0,54.4285,69.14137214137214,481
9.0,30,20,0.04,1,1.0,54.4285,69.14137214137214,481
9.0,30,20,0.04,1,1.5,54.4285,69.14137214137214,481
9.0,30,20,0.04,1,2.0,54.4285,69.14137214137214,481
9.0,30,20,0.04,1,2.5,54.4285,69.14137214137214,481
9.0,30,20,0.04,1,3.0,54.4285,69.14137214137214,481
9.0,30,20,0.04,5,1.0,54.4285,69.14137214137214,481
9.0,30,20,0.04,5,1.5,54.34358,70.10810810810811,481
9.0,30,20,0.04,5,2.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,5,2.5,54.34358,70.10810810810811,481
9.0,30,20,0.04,5,3.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,10,1.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,10,1.5,54.34358,70.10810810810811,481
9.0,30,20,0.04,10,2.5,54.34358,70.10810810810811,481
9.0,30,20,0.04,10,3.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,10,2.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,20,1.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,20,1.5,54.34358,70.10810810810811,481
9.0,30,20,0.04,20,2.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,20,2.5,54.34358,70.10810810810811,481
9.0,30,20,0.04,20,3.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,30,1.0,54.34358,70.10810810810811,481
9.0,30,20,0.04,30,1.5,54.34358,70.10810810810811,481
9.0,30,20,0.04,30,2.0,57.12017,69.85031185031185,481
9.0,30,20,0.04,30,2.5,57.12017,69.85031185031185,481
9.0,30,20,0.04,30,3.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,1,1.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,1,1.5,57.12017,69.85031185031185,481
9.0,30,30,0.02,1,2.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,5,1.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,1,2.5,57.12017,69.85031185031185,481
9.0,30,30,0.02,1,3.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,5,1.5,57.12017,69.85031185031185,481
9.0,30,30,0.02,5,2.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,5,2.5,57.12017,69.85031185031185,481
9.0,30,30,0.02,10,1.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,5,3.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,10,1.5,57.12017,69.85031185031185,481
9.0,30,30,0.02,10,2.0,57.12017,69.85031185031185,481
9.0,30,30,0.02,10,2.5,72.21606,69.97505197505197,481
9.0,30,30,0.02,10,3.0,72.21606,69.97505197505197,481
9.0,30,30,0.02,20,1.5,72.21606,69.97505197505197,481
9.0,30,30,0.02,20,1.0,72.21606,69.97505197505197,481
9.0,30,30,0.02,20,2.0,72.21606,69.97505197505197,481
9.0,30,30,0.02,20,2.5,72.21606,69.97505197505197,481
9.0,30,30,0.02,20,3.0,72.21606,69.97505197505197,481
9.0,30,30,0.02,30,1.0,72.21606,69.97505197505197,481
9.0,30,30,0.02,30,1.5,72.21606,69.97505197505197,481
9.0,30,30,0.02,30,2.0,72.21606,69.97505197505197,481
9.0,30,30,0.02,30,2.5,72.21606,69.97505197505197,481
9.0,30,30,0.02,30,3.0,72.21606,69.97505197505197,481
9.0,30,30,0.025,1,1.0,72.21606,69.97505197505197,481
9.0,30,30,0.025,1,1.5,72.21606,69.97505197505197,481
9.0,30,30,0.025,1,2.0,72.21606,69.97505197505197,481
9.0,30,30,0.025,1,2.5,72.21606,69.97505197505197,481
9.0,30,30,0.025,1,3.0,58.188725,69.77130977130977,481
9.0,30,30,0.025,5,1.0,58.188725,69.77130977130977,481
9.0,30,30,0.025,5,2.0,58.188725,69.77130977130977,481
9.0,30,30,0.025,5,1.5,58.188725,69.77130977130977,481
9.0,30,30,0.025,5,2.5,58.188725,69.77130977130977,481
9.0,30,30,0.025,5,3.0,58.188725,69.77130977130977,481
9.0,30,30,0.025,10,1.5,58.188725,69.77130977130977,481
9.0,30,30,0.025,10,1.0,58.188725,69.77130977130977,481
